gen_1_0;gen_7_1;gen_9_2;gen_9_3;gen_13_4;gen_16_5;gen_16_6;gen_16_7;gen_16_8;gen_21_9;gen_22_10;gen_23_11;gen_23_12;gen_23_13;gen_26_14;gen_27_15;gen_28_16;gen_29_17;gen_29_18;gen_32_19;gen_33_20;gen_35_21
0;8.1;0;124.7;0;3.8;0;0;3.7;0;0;0;0;0;0;0;0;9.4;0;399;0;20.7
0;8;0;114.5;0;3.7;0;0;3.6;0;0;0;0;0;0.1;0.1;0;9.3;0.1;399;0;19.9
0;8.2;0;124.8;0;3.7;0;0;3.6;0.1;0;0;0;0;0.1;0.1;0;9.5;0.1;399;0;20.5
0;8;0;135.1;0;3.6;0;0;3.7;0;0;0;0;0;0;0;0;9.2;0;399;0;19.8
0;8.1;0;135.1;0;3.7;0;0;3.6;0;0;0;0;0;0;0;0;9.3;0;399;0;19.5
0;8;0;133.8;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9.1;0;399;0;20.2
0;8;0;135.1;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.1;0;399;0;19.2
0;7.8;0;133.2;0;3.6;0;0;3.5;0;0;0;0;0;0;0;0;9.3;0;399;0;19.1
0;8.1;0;135.2;0;3.6;0;0;3.4;0;0;0;0;0;0;0;0;9.2;0;399;0;19.7
0;8;0;133.4;0;3.4;0;0;3.5;0;0;0;0;0;0;0;0;9.1;0;399;0;20.4
0;7.9;0;123.1;0;3.5;0;0;3.4;0;0;0;0;0;0;0;0;9.2;0;399;0;19.6
0;7.9;0;112.8;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.3;0;399;0;19.1
0;7.8;0;102.6;0;3.4;0;0;3.5;0;0;0;0;0;0;0;0;9.1;0;399;0;19.8
0;7.8;0;92.3;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.3;0;399;0;18.6
0;7.9;0;82.1;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.3;0;399;0;17.7
0;7.8;0;71.8;0;3.4;0;0;3.3;0;0;0;0;0;0;0;0;9.1;0;399;0;18.1
0;7.7;0;61.5;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.2;0;399;0;18.2
0;7.7;0;51.3;0;3.4;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;18.6
0;7.7;0;41;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.4;0;399;0;18.2
0;7.7;0;30.8;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;8.9;0;399;0;17
0;7.9;0;20.5;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.1;0;399;0;17.3
0;7.7;0;10.3;0;3.2;0;0;3.3;0;0;0;0;0;0;0;0;9.1;0;399;0;18.3
0;7.6;0;0;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.3;0;399;0;18.4
0;7.8;0;0;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.4;0;399;0;19.5
0;7.5;0;1.2;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;19.4
0;7.6;0;1.2;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.4;0;399;0;19.4
0;7.5;0;11.4;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;19.6
0;7.6;0;13.9;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;18.8
0;7.5;0;3.6;0;3.2;0;0;3.3;0;0;0;0;0;0;0;0;9.2;0;399;0;20.8
0;7.6;0;10.3;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;22.1
0;7.5;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;23.2
0;7.6;0;1.6;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;23
0;7.6;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;22.6
0;7.5;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;23.9
0;7.5;0;10.3;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;23.4
0;7.3;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;21.7
0;7.5;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;21
0;7.5;0;0;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;21.4
0;7.4;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;21
0;7.5;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.2;0;399;0;20.8
0;7.5;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9;0;399;0;19.2
0;7.5;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;19
0;7.3;0;0;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;17.7
0;7.4;0;0;0;3.2;0;0;3.3;0;0;0;0;0;0;0;0;9.1;0;399;0;16.3
0;7.4;0;10.3;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;16.5
0;7.4;0;20.5;0;3.2;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;16.8
0;7.4;0;30.8;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.3;0;399;0;16.9
0;7.3;0;41;0;3.3;0;0;3.2;0;0;0;0;0;0;0;0;9.1;0;399;0;15.2
0;7.4;0;30.8;0;3.2;0;0;3.3;0;0;0;0;0;0;0;0;9;0;399;0;15.6
0;7.3;0;20.5;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.2;0;399;0;15.1
0;7.2;0;10.3;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.2;0;399;0;14.9
0;7.2;0;15.8;0;3.4;0;0;3.3;0;0;0;0;0;0;0;0;9;0;399;0;13.9
0;7.2;0;26.1;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9;0;399;0;14.2
0;7.3;0;15.8;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.1;0;399;0;15.2
0;7.3;0;25.9;0;3.3;0;0;3.3;0;0;0;0;0;0;0;0;9.3;0;399;0;14.5
0;7.3;0;36.1;0;3.3;0;0;3.4;0;0;0;0;0;0;0;0;9.1;0;399;0;15.3
0;7.4;0;30.7;0;3.4;0;0;3.3;0;0;0;0;0;0;0;0;9.1;0;399;0;15.5
0;7.3;0;30.8;0;3.3;0;0;3.4;0;0;0;0;0;0;0;0;9.2;0;399;0;14.6
0;7.3;0;20.5;0;3.4;0;0;3.3;0;0;0;0;0;0;0;0;9.3;0;399;0;14.5
0;7.3;0;10.3;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.1;0;399;0;15.9
0;7.2;0;0;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.1;0;399;0;15.1
0;7.2;0;10.3;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.2;0;399;0;14.3
0;7.3;0;0;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.4;0;399;0;14
0;7.1;0;10.3;0;3.4;0;0;3.4;0;0;0;0;0;0;0;0;9.1;0;399;0;14.5
0;7.2;0;0.2;0;3.4;0;0;3.3;0;0;0;0;0;0;0;0;9.2;0;399;0;14
0;7.1;0;0;0;3.4;0;0;3.5;0;0;0;0;0;0;0;0;9;0;399;0;12.9
0;7.2;0;0;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.2;0;399;0;12.7
0;7.1;0;0;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.2;0;399;0;12.4
0;7.2;0;0;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9;0;399;0;12.3
0;7.1;0;0;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.1;0;399;0;13
0;7.1;0;0;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.2;0;399;0;13.8
0;7.1;0;5.2;0;3.5;0;0;3.6;0;0;0;0;0;0;0;0;9.1;0;399;0;14.1
0;7.1;0;0;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.2;0;399;0;15.2
0;7.2;0;10.3;0;3.5;0;0;3.6;0;0;0;0;0;0;0;0;9.2;0;399;0;15.7
0;7;0;10.3;0;3.5;0;0;3.5;0;0;0;0;0;0;0;0;9.2;0;399;0;14.5
0;6.9;0;0;0;3.5;0;0;3.6;0;0;0;0;0;0;0;0;9;0;399;0;14.9
0;7.2;0;4.5;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9.1;0;399;0;14.5
0;7.2;0;0;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9.1;0;399;0;14.1
0;7.2;0;0;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9.4;0;399;0;13.8
0;7.2;0;10.1;0;3.6;0;0;3.7;0;0;0;0;0;0;0;0;9.1;0;399;0;12.2
0;7;0;0;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9.3;0;399;0;13
0;7.1;0;10.3;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9.2;0;399;0;11.7
0;6.9;0;20.5;0;3.6;0;0;3.6;0;0;0;0;0;0;0;0;9;0;399;0;11.5
0;7.1;0;30.8;0;3.6;0;0;3.7;0;0;0;0;0;0;0;0;9.2;0;399;0;11.7
0;7.1;0;41;0;3.7;0;0;3.7;0;0;0;0;0;0;0;0;9.2;0;399;0;11.8
0;7.1;0;51.3;0;3.7;0;0;3.7;0;0;0;0;0;0;0;0;9.1;0;399;0;12.5
0;6.8;0;61.5;0;3.7;0;0;3.7;0;0;0;0;0;0;0;0;9.2;0;399;0;13.4
0;7.1;0;71.8;0;3.7;0;0;3.8;0;0;0;0;0;0;0;0;9.1;0;399;0;14
0;7.1;0;78.5;0;3.7;0;0;3.8;0;0;0;0;0;0;0;0;9.1;0;399;0;12.6
0;7.1;0;88.8;0;3.7;0;0;3.8;0;0;0;0;0;0;0;0;9.3;0;399;0;14.5
0;6.9;0;88;0;3.8;0;0;3.8;0;0;0;0;0;0;0;0;9.1;0;399;0;14.8
0;7.1;0;77.7;0;3.8;0;0;3.9;0;0;0;0;0;0;0;0;9.2;0;399;0;14.4
0;7;0;78;0;3.8;0;0;3.8;0;0;0;0;0;0;0;0;9.3;0;399;0;15.7
0;7;0;67.7;0;3.9;0;0;3.8;0;0;0;0;0;0;0;0;9.3;0;399;0;15.6
0;6.8;0;61.9;0;3.9;0;0;3.8;0;0;0;0;0;0;0;0;9.2;0;399;0;16.8
0;6.9;0;51.6;0;3.7;0;0;3.9;0;0;0;0;0;0;0;0;9.3;0;399;0;15.9
0;6.8;0;41.4;0;3.8;0;0;3.8;0;0;0;0;0;0;0;0;9.2;0;399;0;14.3
0;7;0;51.6;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.4;0;399;0;13.6
0;6.9;0;41.4;0;3.8;0;0;3.9;0;0;0;0;0;0;0;0;9.3;0;399;0;12.8
0;7;0;31.1;0;3.8;0;0;3.9;0;0;0;0;0;0;0;0;9;0;399;0;12.6
0;6.8;0;41.4;0;3.8;0;0;3.9;0;0;0;0;0;0;0;0;9.3;0;399;0;12.5
0;7;0;51.6;0;3.9;0;0;3.8;0;0;0;0;0;0;0;0;9.2;0;399;0;12
0;6.9;0;61.9;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.3;0;399;0;13.1
0;6.9;0;72.2;0;4;0;0;3.8;0;0;0;0;0;0;0;0;9.2;0;399;0;12.6
0;6.8;0;82.4;0;3.9;0;0;3.8;0;0;0;0;0;0;0;0;9.4;0;399;0;12.8
0;6.8;0;92.7;0;3.9;0;0;4;0;0;0;0;0;0;0;0;9.3;0;399;0;14.2
0;6.8;0;102.9;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.3;0;399;0;15.8
0;6.8;0;113.2;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.4;0;399;0;16.3
0;6.9;0;123.5;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.5;0;399;0;16
0;6.9;0;133.7;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.2;0;399;0;16.6
0;6.8;0;123.5;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.4;0;399;0;14.8
0;6.8;0;113.2;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.3;0;399;0;14.4
0;6.8;0;102.9;0;3.8;0;0;4;0;0;0;0;0;0;0;0;9.3;0;399;0;14.1
0;6.8;0;92.7;0;3.9;0;0;4;0;0;0;0;0;0;0;0;9.5;0;399;0;14.2
0;6.7;0;82.4;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.5;0;399;0;13.6
0;6.7;0;72.2;0;3.9;0;0;4;0;0;0;0;0;0;0;0;9.4;0;399;0;14.5
0;6.7;0;61.9;0;3.9;0;0;3.9;0;0;0;0;0;0;0;0;9.5;0;399;0;14.8
0;6.7;0;51.6;0;3.9;0;0;4;0;0;0;0;0;0;0;0;9.3;0;399;0;14.3
0;6.7;0;41.4;0;3.9;0;0;3.9;0.1;0;0;0;0;0.1;0.1;0;9.3;0.1;399;0;13.7
0;6.5;0;31.1;0;4;0.1;0.1;4;0.1;0;0.1;0.1;0;0.1;0.1;0;9.5;0.1;399;0;11.5
0;6.6;0;20.9;0;3.9;0.1;0.1;3.9;0.2;0;0.1;0.1;0;0.2;0.2;0;9.4;0.2;399;0;12.5
0;6.7;0;10.6;0;4;0.1;0.1;4;0.2;0;0.1;0.1;0;0.3;0.3;0;9.5;0.3;399;0;12.9
0;6.7;0;20.9;0;3.9;0.2;0.2;3.9;0.3;0;0.2;0.2;0;0.4;0.4;0;9.5;0.4;399;0;13
0;6.7;0;26.3;0;3.9;0.3;0.3;3.9;0.5;0;0.2;0.2;0;0.5;0.5;0;9.5;0.6;399;0;12.9
0;6.7;0;16.1;0;3.9;0.3;0.3;4;0.6;0;0.3;0.3;0;0.7;0.7;0;9.5;0.8;399;0;13.8
0;6.7;0;26.3;0;3.9;0.5;0.5;3.9;0.8;0;0.4;0.4;0;0.9;0.9;0;9.5;1;399;0;13.4
0;6.5;0;31.2;0;4;0.6;0.6;3.9;1;0;0.5;0.5;0;1.1;1.1;0;9.6;1.3;399;0;13.8
0;6.6;0;20.9;0;3.9;0.7;0.7;3.8;1.3;0;0.7;0.7;0;1.4;1.4;0;9.5;1.6;399;0;15
0;6.5;0;20.5;0;4;0.8;0.9;3.8;1.6;0;0.8;0.8;0;1.7;1.7;0;9.7;1.9;399;0;15.5
0;6.5;0;10.3;0;3.9;1;1;3.9;2;0;1;1;0;2.1;2.1;0;9.5;2.3;399;0;13.9
0;6.6;0;0;0;4;1.2;1.3;3.8;2.4;0;1.2;1.2;0;2.5;2.5;0;9.6;2.7;399;0;13.7
0;6.6;0;0;0;3.8;1.5;1.5;3.9;2.9;0;1.4;1.4;0;3;3;0;9.6;3.2;399;0;13.1
0;6.6;0;0;0;3.9;1.7;1.7;3.9;3.3;0;1.7;1.7;0;3.5;3.5;0;9.5;3.7;399;0;12.6
0;6.5;0;10.3;0;3.8;1.9;2;3.9;4;0;2;2;0;4.1;4;0;9.7;4.2;399;0;11.4
0;6.4;0;0;0;3.9;2.3;2.3;3.8;4.6;0;2.3;2.3;0;4.7;4.6;0;9.7;4.8;399;0;12.1
0;6.6;0;0;0;3.9;2.6;2.6;3.9;5.3;0;2.7;2.7;0;5.3;5.2;0;9.6;5.4;399;0;11.9
0;6.4;0;10.3;0;3.9;2.9;2.9;3.8;6.1;0;3;3;0;6.2;6;0;9.5;6;399;0;11
0;6.5;0;0;0;3.9;3.2;3.2;3.9;6.8;0;3.3;3.5;0;6.9;6.6;0;9.7;6.7;399;0;11.1
0;6.5;0;1.8;0;3.9;3.6;3.5;3.9;7.6;0;3.8;3.9;0;7.6;7.4;0;9.4;7.3;399;0;11.1
0;6.6;0;0;0;3.8;4;4;3.9;8.4;0;4.2;4.2;0;8.4;8;0;9.7;7.9;399;0;12
0;6.5;0;0;0;4;4.4;4.3;3.9;9.2;0;4.7;4.7;0;9;9;0;9.7;8.7;399;0;11.5
0;6.5;0;0;0;3.9;4.7;4.8;3.8;10.2;0;5;5;0;10.2;9.5;0;9.7;9.3;399;0;12.1
0;6.5;0;8.5;0;3.9;5;5.1;3.9;11.2;0;5.5;5.5;0;11;10.4;0;9.8;10.1;399;0;10.8
0;6.5;0;10.3;0;3.9;5.4;5.5;3.9;12.1;0;5.9;6;0;11.9;11.3;0;9.8;10.6;399;0;11.4
0;6.5;0;0;0;3.9;5.9;5.9;3.9;12.9;0;6.4;6.3;0;12.6;12;0;9.8;11.4;399;0;12.4
0;6.5;0;10.3;0;3.9;6.3;6.3;3.9;13.5;0;6.9;6.8;0;13.5;12.9;0;9.6;12.1;399;0;13
0;6.6;0;20.5;0;3.9;6.6;6.6;3.9;14.7;0;7.3;7.2;0;14.6;13.9;0;9.8;13;399;0;13.1
0;6.5;0;30.8;0;3.8;7;7;3.8;15.6;0;7.6;7.5;0;15.5;14.7;0;9.8;13.6;399;0;14.5
0;6.6;0;20.8;0;3.8;7.4;7.4;3.8;16.4;0;8.1;8.2;0;16;15.3;0;9.9;14.4;399;0;17
0;6.6;0;10.5;0;3.8;7.8;7.7;3.8;17.4;0;8.6;8.5;0;17.1;16;0;10;15.2;399;0;18.4
0;6.4;0;10.3;0;3.9;8.2;8;3.9;18.1;0;8.9;8.8;0;17.5;17.1;0;9.9;16.1;399;0;19.2
0;6.5;0;0;0;3.8;8.4;8.4;3.8;18.9;0;9.3;9.3;0;18.3;17.8;0;10.2;16.4;399;0;18.8
0;6.5;0;4.6;0;3.8;8.6;8.7;3.9;19.3;0;9.6;9.4;0;19.1;18.6;0;9.8;17.2;399;0;19.7
0;6.6;0;14.8;0;3.9;9;9;3.9;20.2;0;9.9;10.1;0;19.5;19.2;0;9.8;17.7;399;0;20.8
0;6.5;0;25.1;0;3.8;9.2;9.2;3.9;21.2;0;10.4;10.2;0;20;19.7;0;9.9;18.9;399;0;20.9
0;6.5;0;20.5;0;3.9;9.4;9.4;4;21.8;0;10.6;10.7;0;20.6;20.4;0;9.8;19.5;399;0;17.9
0;6.5;0;10.3;0;3.9;9.8;9.9;3.8;22.1;0;10.8;10.8;0;21.4;21.2;0;10;19.5;399;0;18.8
0;6.6;0;0;0;3.9;10.1;10.1;3.9;22.8;0;11;11.3;0;22.1;22;0;9.8;20.3;399;0;18.9
0;6.6;0;0;0;3.9;10.4;10.4;3.9;23;0;11.4;11.4;0;22.1;22.4;0;10;20.9;399;0;18.2
0;6.6;0;0;0;3.8;10.8;10.5;3.9;23.5;0;11.8;11.6;0;22.7;23;0;9.9;21.3;399;0;18.5
0;6.6;0;10.3;0;3.8;10.8;10.9;3.8;24.2;0;11.9;11.8;0;23.4;23.3;0;10;22.1;399;0;18.1
0;6.5;0;0;0;3.8;11.1;11.1;3.9;24.9;0;12.1;12.1;0;24.1;24.4;0;10;23.3;399;0;15.7
0;6.5;0;1.9;0;3.8;11.4;11.2;3.9;24.9;0;12.6;12.4;0;24.2;25;0;9.9;23.5;399;0;14.5
0;6.7;0;12.2;0;3.8;11.5;11.5;3.9;25.6;0;12.8;12.8;0;24.8;25.2;0;10;23.7;399;0;14.1
0;6.7;0;1.9;0;3.9;11.4;11.6;3.8;26.3;0;12.9;12.9;0;24.9;25.5;0;10.2;24.9;399;0;14.9
0;6.7;0;0;0;3.9;12;11.8;3.9;26.5;0;13.1;13.2;0;26.1;26.7;0;10.2;25.1;399;0;13.7
0;6.7;0;1.2;0;4;12.3;12.1;3.9;26.8;0;13.6;13.7;0;26.8;26.8;0;10;25.8;399;0;13.4
0;6.7;0;0;0;3.9;12.5;12.4;3.9;27.7;0;13.7;13.7;0;27.3;27.8;0;10.1;26.5;399;0;11.9
0;6.6;0;0;0;4;12.8;12.7;3.9;28.6;0;13.9;14.1;0;27.3;27.9;0;10.1;27.3;399;0;13.2
0;6.9;0;0;0;3.9;13;13;4;28.6;0;14.5;14;0;28.1;29.1;0;10.1;27.7;399;0;12.7
0;6.7;0;0;0;4;13.2;13.2;3.9;29.4;0;14.9;14.7;0;28.4;29.3;0;10.2;28.5;399;0;12.4
0;6.8;0;0;0;4;13.5;13.2;3.9;30.2;0;14.9;14.5;0;29.3;30.1;0;10.1;28.7;399;0;13.6
0;6.9;0;0;0;3.9;13.7;14;3.9;30.5;0;14.9;15;0;29.2;30.4;0;9.8;29.5;399;0;13
0;6.9;0;0;0;4;14.1;14.2;3.9;31;0;15.3;15.4;0;30.8;30.5;0;10.2;29.6;399;0;12
0;6.9;0;10.3;0;3.9;14.3;14.1;4;32.1;0;15.5;15.7;0;30.8;31.5;0;10.1;30.5;399;0;12.6
0;6.9;0;0;0;4;14.7;14.5;4;31.7;0;15.7;15.7;0;31;31.3;0;10.1;30.9;399;0;13.3
0;6.9;0;0;0;4;14.8;14.6;4;32.8;0;16;16.1;0;31.2;32.3;0;10;31.4;399;0;13.8
0;6.8;0;0;0;4;15.1;15;4.1;33.4;0;16.1;16.2;0;32.5;32.9;0;10.1;31.2;399;0;14.1
0;7.1;0;0;0;4;15.2;15.2;4;33.2;0;16.7;16.5;0;32;33.3;0;10;31.5;399;0;14.2
0;7;0;0;0;4.1;15.6;15.4;4;33.2;0;16.4;16.5;0;33;33.4;0;10;32.1;399;0;14
0;7.1;0;10.3;0;4.1;15.8;15.7;4.2;34.2;0;16.7;16.9;0;33.6;33.6;0;10.1;32.7;399;0;13.4
0;7;0;0;0;4.1;15.8;15.7;4;34;0;17;17;0;33.6;34.3;0;10.4;33.6;399;0;13.7
0;7.1;0;0;0;4.1;16;15.6;4.1;34;0;17.1;16.9;0;33.3;34.1;0;10.1;33.8;399;0;13.5
0;7.2;0;0;0;4.1;16.3;16.4;4.1;34.9;0;17;17.1;0;33.7;33.6;0;10;33.1;399;0;14.5
0;7.3;0;0;0;4.2;16.4;16.2;4.2;35.2;0;17.1;17.1;0;34.1;34;0;10.3;33.5;399;0;13.8
0;7.2;0;0;0;4.2;16.2;16.8;4.1;35.3;0;17.1;17.3;0;33.7;34;0;10.2;33.5;399;0;13.7
0;7.3;0;0;0;4.3;16.4;16.6;4.2;34.7;0;17;17.4;0;33.9;34.1;0;10.4;33.4;399;0;13.8
0;7.4;0;0;0;4.2;16.6;16.6;4.2;34.5;0;17.1;17.1;0;34.6;33.2;0;10;34.2;399;0;14.4
0;7.3;0;0;0;4.1;16.7;16.9;4.3;34.1;0;17.1;17.1;0;33.8;34.4;0;10;33.9;399;0;14.8
0;7.4;0;0;0;4.3;16.9;16.7;4.3;34.7;0;17;17.1;0;34.4;34.2;0;10.2;34;399;0;13.8
0;7.4;0;0;0;4.1;16.6;16.9;4.3;34;0;17.1;17.2;0;33.8;33.3;0;10.1;34;399;0;14.4
0;7.5;0;0;0;4.3;16.7;17;4.2;34.6;0;17.1;17;0;33.8;33.4;0;10;33.4;399;0;14.5
0;7.6;0;0;0;4.3;17;17.1;4.3;34;0;16.7;17.1;0;33.2;33.4;0;10.3;33.8;399;0;14.8
0;7.6;0;0;0;4.3;17.1;17.1;4.3;34.2;0;16.8;16.8;0;33;33.2;0;10.3;33.8;399;0;14.9
0;7.5;0;10.3;0;4.3;17.3;17.2;4.4;33.4;0;16.6;16.9;0;33;32.8;0;10.4;33.4;399;0;13.6
0;7.6;0;0;0;4.4;17.4;17.1;4.4;34.1;0;16.6;16.6;0;32.1;33.2;0;10.3;33.9;399;0;13.9
0;7.6;0;0;0;4.4;17.4;17.4;4.4;33.4;0;16.7;16.6;0;32.6;32.2;0;10.1;33.1;399;0;13
0;7.7;0;0;0;4.4;17.1;17.1;4.5;33;0;16.5;16.3;0;31.6;32.3;0;10.3;33.9;399;0;12.7
0;7.8;0;0;0;4.5;17.2;17.5;4.5;33.1;0;16.1;16;0;31.4;31.9;0;10.4;32.8;399;0;12.8
0;7.8;0;0;0;4.4;17.1;17.4;4.3;32.4;0;16.1;15.9;0;31;31;0;10.3;32.8;399;0;13.3
0;8;0;8.8;0;4.4;17;17.4;4.4;32.6;0;15.9;16;0;30.8;31.3;0;10.4;33.2;399;0;13.3
0;7.8;0;19.1;0;4.4;17;17.1;4.4;31.6;0;15.9;15.6;0;29.9;30.7;0;10.4;32.5;399;0;14
0;8;0;10.3;0;4.6;16.9;17.3;4.5;31.1;0;15.2;15.3;0;30.2;30.6;0;10.5;32.6;399;0;13.6
0;8;0;0;0;4.5;17.1;17.1;4.5;30.9;0;15.4;15.5;0;29.9;29.6;0;10.2;31.7;399;0;14.2
0;8;0;2.2;0;4.5;17;16.8;4.6;30.8;0;15;15.2;0;29.3;29.8;0;10.3;31.3;399;0;15
0;7.9;0;0;0;4.5;16.7;16.6;4.5;29.6;0;14.7;14.9;0;29;29.3;0;10.4;31.3;399;0;16.5
0;8;0;0;0;4.5;16.6;16.7;4.6;29.6;0;14.5;14.9;0;27.9;28.8;0;10.4;30.9;399;0;17.8
0;8.1;0;5.9;0;4.6;16.1;16.2;4.6;29.3;0;14.3;14.6;0;28.1;28.5;0;10.6;30.8;399;0;17.7
0;8.3;0;16.2;0;4.5;16.2;16.3;4.5;28.5;0;14.2;14.2;0;28.1;28.1;0;10.3;30.2;399;0;19.7
0;8.3;0;26.4;0;4.6;16;16.4;4.5;28.9;0;14;14.1;0;27.9;27.5;0;10.4;29.6;399;0;21.2
0;8.6;0;16.2;0;4.6;16.1;15.9;4.6;28.1;0;14.1;14.2;0;27.3;27.4;0;10.3;29.5;399;0;22.7
